,Scores,Steps
326,95.3860046742379,87
327,94.99337173017051,99
328,95.28225612798272,87
329,92.45941840819044,207
330,93.86230483252247,135
331,92.46183924587964,184
332,94.51307760511376,122
333,93.54246079279092,113
334,91.27023385704624,205
335,95.01220793550803,117
336,95.05274908644623,97
337,92.74785447887449,176
338,94.70902082932022,100
339,94.54660384018122,125
340,93.65945124721678,153
341,95.2941996675906,90
342,92.07489395153452,181
343,93.568253350567,129
344,94.79510789621314,119
345,95.69054367260668,79
346,94.81027217767048,99
347,94.87212725159846,99
348,94.33965059834843,124
349,93.57057234840498,186
350,93.0755057262225,143
351,93.31396944234689,147
352,95.33424514279163,97
353,93.87077590728646,143
354,95.4450246182037,86
355,95.11301992856903,91
356,94.40316025765141,106
357,94.1857175566546,125
358,94.96114111231422,97
359,94.78007056221163,109
360,94.69983794862624,117
361,95.0158754859826,106
362,95.4970253381091,87
363,94.186481762708,125
364,94.23362263454898,138
365,94.1780148912532,123
366,94.93965369336078,119
367,92.29212128668901,177
368,94.29825970994828,104
369,95.84929113806793,83
370,92.16685532943714,165
371,94.29945312835957,112
372,92.80473486502392,174
373,94.81420256829149,113
374,91.797752050093,186
375,94.58846005002589,114
376,95.09616122673461,88
377,93.64606633756101,170
378,95.32600057653045,91
379,95.19451066906113,120
380,93.31967740260461,132
381,94.70283901232851,124
382,95.40928721298316,88
383,95.45147592098955,87
384,95.23437100117272,88
385,94.08979880453919,119
386,94.36603761278616,108
387,94.91584147740124,94
388,95.65131646230144,86
389,95.22570219556303,114
390,96.04318646072619,88
391,94.43680265961171,115
392,93.90831708692477,131
393,92.86959534521957,155
394,94.13096276491221,125
395,94.51715346930885,121
396,95.7874620489163,87
397,93.82187711378539,161
398,94.38855745944969,123
399,93.91152183658946,126
400,94.46947960675845,115
401,95.5247287093555,116
402,93.92617274096011,115
403,93.14332509990155,153
404,93.63662253462469,153
405,93.94538005936677,98
406,93.9465709235192,131
407,95.24058073642377,97
408,94.66612435303345,96
409,94.88713460029457,116
410,94.04462938661771,132
411,94.60004852570083,99
412,93.8487334748698,141
413,94.43947673082891,114
414,95.13267504295179,90
415,94.16863342222591,124
416,94.57945410915637,123
417,94.28457769203291,118
418,93.14572332142235,177
419,95.00165277532723,107
420,93.50640616863129,167
421,94.6350012024138,116
422,94.62040989539608,117
423,94.14164082457701,116
424,94.46836433537837,113
425,94.42534333215838,124
426,95.75606970013042,86
427,95.71048120319817,85
428,94.26997668525716,152
429,95.34509648080552,111
430,93.40415825775297,166
431,94.54344552442844,107
432,92.96139123221286,159
433,95.22947975077165,87
434,91.16393691303156,248
435,94.5956546531263,122
436,91.45994651025543,165
437,94.70911129098913,104
438,94.19450811862896,128
439,94.44544159837037,121
440,95.26767114299065,83
441,95.27911100130626,87
442,94.21355345125298,127
443,93.93806852715849,124
444,94.56230990829559,127
445,94.71578117759387,121
446,94.79831148730732,111
447,93.45461487674831,146
448,93.81582798576198,128
449,94.08354563891812,125
450,94.64659794315233,114
451,94.18633504018302,117
452,95.03161077098382,88
453,93.79434376384218,158
454,93.60757526289814,149
455,95.12172880794648,120
456,93.30775003035994,156
457,94.34476343226217,151
458,94.7640253228432,120
459,94.48449397790337,119
460,95.01902945622008,119
461,94.66559358513608,117
462,93.34328414725019,123
463,95.42286303718072,85
464,94.94529771687576,120
465,95.73779908211351,89
466,95.37896968921793,112
467,94.45842106644062,116
468,95.14750404224102,89
469,94.22393503005134,115
470,93.3778492742504,159
471,95.08011376021881,125
472,95.20727100207102,85
473,93.1367412995396,153
474,94.61104553094526,90
475,94.64719433107078,110
476,94.23054901039184,140
477,95.70711571724024,85
478,95.29462371867028,84
479,94.07381387770874,164
480,94.24406702748855,165
481,95.52349587127185,86
482,95.57514601561338,87
483,95.69800467714232,88
484,95.15725574507954,87
485,93.07687459003269,167
486,92.96934495940239,161
487,95.74883416048976,83
488,95.0283455926113,115
489,95.2625304531596,84
490,93.4835921408764,166
491,94.38942201924014,100
492,95.43665004162142,83
493,94.89123850663493,120
494,95.26355636368046,88
495,93.14768213327585,172
496,94.9284821440991,116
497,95.13279796447327,116
498,95.28557338273622,82
499,94.83975196953568,113
500,93.87094883703786,120
501,94.54815128157018,114
502,93.68231598290936,156
503,93.55222321893778,148
504,94.47512397378176,95
505,95.03794116852733,111
506,94.26399692912092,104
507,94.10892298759558,119
508,94.5343849256831,102
509,95.66743480727457,84
510,95.9763425677315,81
511,94.6896707652729,135
512,94.89815462487235,122
513,94.99921663044566,115
514,94.63424823160717,92
515,92.65736387232536,168
516,94.30844116061022,111
517,95.01403508680018,91
518,95.10353507633988,90
519,95.13222724680416,119
520,94.52548481412076,100
521,94.67663297031045,117
522,94.13077068313429,114
523,94.98613489126186,95
524,94.78433279966723,116
525,95.4200952987212,85
526,94.5871080174277,106
527,93.42965403201252,159
528,95.30550075029704,86
529,95.53794009682451,83
530,92.92367718613426,150
531,92.73219269208491,172
532,95.57056491051745,86
533,93.82515023559317,163
534,92.80460794961118,173
535,94.11911689760753,126
536,93.44076849938962,153
537,94.81537278387813,122
538,95.69604061758312,85
539,95.1732797880871,110
540,94.63560548753647,118
541,94.91406738725634,119
542,95.4303142755047,86
543,94.19303206106261,117
544,95.45677047343351,89
545,94.82075931457493,114
546,93.65553421362168,146
547,92.9560995948664,154
548,95.13438468863912,91
549,94.08693235155538,98
550,94.66391256222589,111
551,95.07149034265308,89
552,94.89487744579365,93
553,95.32870763942122,88
554,94.15748692512197,117
555,94.61537742445556,113
556,94.17418195284448,125
557,94.40309952903033,114
558,93.71109601912576,139
559,93.79316538890471,129
560,94.6888539914572,115
561,94.82616796136918,114
562,94.70771967088669,124
563,95.23402301737119,93
564,95.36629385709014,116
565,94.92633927171063,116
566,94.20882858363228,117
567,94.5615470076099,114
568,95.1739965722267,89
569,93.8264293831388,165
570,94.6182835245156,114
571,94.95268446057378,87
572,94.82269118497548,123
573,94.75441994719039,116
574,95.39832438161491,84
575,94.96519923585242,114
576,94.61547049683033,124
577,92.79767105939793,167
578,94.88544621928361,121
579,94.72368336109338,118
580,95.07632638300365,119
581,94.8245755489472,122
582,95.98681789624597,82
583,95.5714382974947,88
584,95.83265300366769,84
585,94.10685338214367,125
586,94.64729895944751,118
587,94.66176305840439,103
588,94.8368976704762,122
589,94.37341129787511,121
590,95.35490580233945,123
591,94.63652788498713,108
592,95.70044594916462,86
593,95.04373779833765,90
594,94.828094972509,106
595,94.38451954206154,130
596,92.34778687376,170
597,94.93609662600421,87
598,94.94257628392732,88
599,94.34607119655155,110
600,94.97002235555885,94
601,95.57032778447486,85
602,94.34057444863761,120
603,95.82792360462378,83
604,95.09247031600448,117
605,94.52734873979642,120
606,92.28499505002206,179
607,93.81934752549643,128
608,93.47495634277563,144
609,95.64327383602152,84
610,94.7345617423409,113
611,94.64361902875932,121
612,94.70394773284559,101
613,93.59693238161205,167
614,94.3708507852489,120
615,94.85183309221328,88
616,95.21104790062904,85
617,94.2657141629342,138
618,94.79857466621034,97
619,94.63415171682125,111
620,94.6230938219645,117
621,94.90596093692682,97
622,95.09810522869469,119
623,95.37533990654903,92
624,94.9912330840523,113
625,94.10803015521951,101
626,94.57157744412346,119
627,95.08462802595056,114
628,94.71953001427975,118
629,94.87944536322095,121
630,94.77182632182185,116
631,94.61570038338671,117
632,95.35985135584671,92
633,94.72634634989504,96
634,95.39971359718659,86
635,93.07785674669118,137
636,94.16383010041955,134
637,94.89803888917434,112
638,94.8474742074316,115
639,95.28644320719864,95
640,92.56128738044418,163
641,95.25812696489646,111
642,94.71261900657198,116
643,94.81504001837355,118
644,93.99851438770291,115
645,94.29971617974789,134
646,95.31260255870946,88
647,95.5451058210098,108
648,94.40650642559355,123
649,95.17555741937326,116
650,94.24381420633067,123
651,95.02145621305898,119
652,94.40609247530682,124
653,94.26082058148535,129
654,94.29339007759633,118
655,94.71250402355707,123
656,94.01108318828749,165
657,95.59153669517133,82
658,95.49902270899884,84
659,94.7205468398453,112
660,94.7379202640857,119
661,94.32755124662683,140
662,93.65676408236386,142
663,94.87719322841977,90
664,95.49391029046764,85
665,95.7123647524639,89
666,95.11531636994863,119
667,94.83673999743425,116
668,95.68744404610011,87
669,95.67897647623339,90
670,95.47819731556433,91
671,95.44821500897545,87
672,94.79422199157297,119
673,94.44013296953445,127
674,95.06153581749545,124
675,95.42690115686922,83
676,94.75239080787533,115
677,94.5728812904531,95
678,92.896938585582,172
679,93.89668180205817,135
680,95.03464972508135,92
681,93.1606701262414,171
682,94.10296019422046,130
683,93.01791293920765,120
684,95.32834652432328,87
685,95.02793598184638,115
686,94.06808344803811,115
687,94.68425597990924,113
688,94.40068511296413,114
689,94.75976044878018,108
690,94.36064088533936,119
691,94.84316819289054,125
692,95.44721325347062,90
693,95.49374202321707,91
694,94.86678006086242,118
695,95.10118454148747,121
696,94.55805043565803,97
697,94.11502623651502,117
698,95.61263680101749,83
699,95.77023047166665,85
700,94.61033992821743,117
701,95.40872461385686,92
702,93.27967813728307,162
703,96.01637787511113,87
704,93.92644926334467,159
705,94.73956891632974,127
706,95.15509276708465,89
707,94.94542903736804,94
708,95.39443656361192,91
709,95.48904129428075,94
710,94.83090409390728,120
711,94.53748385363734,127
712,94.80598159221975,111
713,94.57028122425636,122
714,95.22729766652762,86
715,94.84087676220653,119
716,95.31134413718085,87
717,96.02490617633588,91
718,94.71440731467376,118
719,94.67130024511772,95
720,95.02059279052028,89
721,95.7016409229426,90
722,94.36844112593448,120
723,93.89420240259636,151
724,95.3315493646372,92
725,93.46433485561835,155
726,94.82521307041807,118
727,94.8039650260842,100
728,94.98328663494603,114
729,95.79083035029899,84
730,95.68756430734214,86
731,92.4302490904072,180
732,95.11628213150776,125
733,95.60075116574012,87
734,95.84126833628463,90
735,93.75402937192861,121
736,95.76806365604386,85
737,95.70591294031918,90
738,94.35657513676124,154
739,94.68187638249985,119
740,94.35122593102675,109
741,95.2903073528476,90
742,95.66820741102839,87
743,95.5293664495184,83
744,94.3746797796066,126
745,95.06661979172301,119
746,94.99706492673864,122
747,93.91979091616375,117
748,94.14887192821675,158
749,95.43314007772219,92
750,93.96949305975039,135
751,94.3304741581223,123
752,94.18812877497682,100
753,94.58694326830384,124
754,95.00748196548302,93
755,94.88217062255521,126
756,94.67918244518611,117
757,95.12426438194916,90
758,95.3236041386738,95
759,94.92623612324631,118
760,94.1962537617353,120
761,95.37833272565865,90
762,95.37634876145833,124
763,94.95920854995342,95
764,94.41154088784178,116
765,94.35401598032344,118
766,95.86227373418981,82
767,94.76582047846512,127
768,94.37350546630891,115
769,95.26790083624424,89
770,94.7214978894696,120
771,93.97918311356347,169
772,92.43397739842526,190
773,94.46747756130672,110
774,95.20124971967158,92
775,95.3053995757738,89
776,94.09656745977352,137
777,93.79936859735332,129
778,94.63352848798144,115
779,94.40777643319059,122
780,94.10310584002279,118
781,95.08196696083499,120
782,95.0640474072642,108
783,93.29286603075168,181
784,95.57172222112602,82
785,95.06832725420519,123
786,94.43828877705076,115
787,95.58751685084327,88
788,94.98299293604295,90
789,94.14034512200139,132
790,94.91142405944736,96
791,94.43015773561297,113
792,94.09149144539393,126
793,94.31244086422883,144
794,92.9860183364194,161
795,95.80097784792132,86
796,94.7519748386756,95
797,94.32101997054495,118
798,94.26410938199314,123
799,94.52814670180773,113
800,94.63266571174731,99
801,95.16578138072056,113
802,94.44239386678102,114
803,95.33117826746536,91
804,92.3158064759605,178
805,94.5121190525474,119
806,94.67470950376538,127
807,94.89144560076258,90
808,94.28163284714014,118
809,95.14013439245778,121
810,95.11188714231511,88
811,94.14421143593445,119
812,94.58633583418892,141
813,94.94718367634907,123
814,95.4156933949171,88
815,94.71845288386754,101
816,94.27949103970111,97
817,94.20290769622976,111
818,95.44038055567898,87
819,93.97635042732566,125
820,95.69981311763415,82
821,94.48446474194427,110
822,95.4975312092339,89
823,94.63265441222502,121
824,95.4075360737553,84
825,94.74095263296306,123
826,94.8767182968708,91
827,95.34765506749191,120
828,95.86527800282785,87
829,95.01456356038395,117
830,95.08332232887224,116
831,95.9545845809813,83
832,94.6038270764129,115
833,94.74688763290716,119
834,96.01990264943367,84
835,94.16869179164351,157
836,94.81803292439962,115
837,93.97163359274737,116
838,95.15862141842013,117
839,93.24651603089595,176
840,95.28667712064197,89
841,95.18861128601209,92
842,95.53358941496752,86
843,94.44614765403725,122
844,94.205924062412,114
845,95.23747279048254,94
846,94.77599775268588,123
847,94.07735258585578,123
848,95.53658624159127,87
849,95.06479173124224,115
850,94.6098920495111,121
851,94.50317609290701,119
852,96.0912962920646,89
853,93.93028198848263,135
854,95.61694656079477,84
855,95.13848134204994,124
856,95.54371648154722,87
857,95.36671394210165,92
858,95.25614660914178,90
859,94.00180530820644,135
860,94.27098095640599,105
861,94.97399226664642,124
862,95.56607653992182,92
863,95.19686179521648,89
864,95.79954088865735,84
865,94.91036053252253,117
866,94.91481278986787,122
867,94.40873293558865,122
868,94.4825525197349,96
869,94.76609823826718,114
870,95.51578170548096,92
871,94.72989358931251,112
872,95.13043142273028,97
873,93.62654966935517,129
874,93.22523886014379,177
875,94.65788917557849,118
876,94.92327842300641,109
877,94.96875203999707,87
878,94.10596140850961,120
879,95.23889530927222,116
880,94.96104506018851,98
881,94.01072751298643,142
882,94.94879372694663,120
883,94.98635124180944,94
884,93.95841199721801,137
885,93.84832929897289,172
886,94.08439352967821,155
887,93.89962700050415,172
888,95.79025214266797,89
889,95.6103650569705,86
890,95.38275580299003,90
891,95.1205116795976,97
892,95.5421357130907,82
893,94.963228993428,114
894,95.01890313973452,85
895,95.01311328409133,113
896,95.16099697484974,92
897,95.15681524781705,108
898,94.32209468043632,120
899,94.76924166075943,96
900,95.70224528189021,86
901,94.91746862935453,111
902,94.65688674309484,135
903,95.06141793758874,120
904,94.6219861922526,99
905,95.16282564924524,110
906,95.29829186471133,89
907,95.22144537752486,87
908,94.23293554595558,115
909,94.59521882989893,100
910,95.64023668690783,118
911,94.07339914361039,138
912,94.53571083783848,119
913,94.9307224284958,91
914,94.32647303910733,121
915,95.14478393875726,87
916,95.76600934446384,86
917,94.64250989948118,112
918,94.79026635749578,125
919,94.91407326259466,87
920,94.54501612982415,123
921,95.42765547455443,83
922,95.27403170619745,89
923,95.39578401465171,86
924,95.33486004716386,90
925,94.42388107781854,123
926,94.92457860365488,122
927,95.8861175578608,86
928,94.65649713002205,119
929,94.15170926524958,122
930,95.48590418167304,87
931,94.33230652849659,150
932,95.5792320311324,88
933,94.10265683292782,126
934,93.94228599430426,127
935,95.55395704844275,88
936,95.65014070842118,86
937,94.54340380581303,97
938,94.08538920579109,123
939,94.78627490407113,119
940,95.83623748219782,84
941,94.81664506038685,116
942,94.71995251658795,118
943,94.62448791480581,104
944,94.54031489931538,126
945,95.0432803164209,113
946,95.49507312342857,84
947,95.04604853668954,121
948,94.37729580350732,131
949,94.12363665277786,149
950,94.5926574682954,119
951,95.63625327855765,85
952,94.63627515874843,123
953,94.72829179587711,113
954,95.33533121757364,116
955,93.31101235139357,143
956,95.55276965453407,86
957,94.75550067174659,114
958,94.55417006125477,130
959,93.85558029231942,139
960,94.54224482559898,124
961,94.51619380961208,131
962,95.9177773820483,81
963,94.07048617162903,147
964,95.26531948131321,89
965,95.78900273525605,89
966,94.80949505580125,119
967,95.34135229266374,120
968,94.90890150531072,98
969,95.42974366039715,91
970,94.27177751212821,102
971,94.10311093630548,122
972,94.99945660575224,98
973,95.68926578822825,87
974,94.61279647408672,102
975,93.8319674749235,109
976,94.14358098387106,133
977,94.43932414344623,106
978,93.0333926396343,159
979,94.29399810571424,128
980,95.31992515353599,92
981,94.45783589578265,120
982,95.18038175842898,88
983,94.7664524091915,121
984,95.70993232264988,85
985,95.06604974697105,109
986,94.28670558761695,120
987,95.03475782635263,120
988,95.77430284812934,87
989,95.69709615478435,84
990,95.47749952298336,87
991,94.80891646542389,114
992,94.84133702005262,89
993,95.29299460119952,94
994,94.79097042891308,124
995,94.89324125573341,117
996,94.24078918593779,109
997,93.96505161772242,127
998,94.45069510915096,118
999,94.38674148846786,122
1000,94.95698625478033,99
1001,94.65856554719755,113
1002,94.84907568440238,122
1003,95.60297358526039,86
1004,93.75578395108673,129
1005,94.52398219793191,120
1006,94.13309655804282,127
1007,94.24056944428966,123
1008,95.5732814790131,85
1009,94.5252020873621,120
1010,95.61972590681494,91
1011,94.77686340587195,122
1012,94.60388215069327,127
1013,94.20008080535291,125
1014,94.79645074302832,98
1015,95.5229713426364,88
1016,95.35433750985263,87
1017,94.96372665372519,93
1018,95.31868585074034,122
1019,94.90955160042456,94
1020,94.31645795452478,119
1021,95.21726631407623,123
1022,95.65204868745103,88
1023,94.41177857302495,120
1024,94.70073219556923,93
1025,95.99214305756492,89
1026,94.84685988244236,120
1027,94.69423040085022,119
1028,94.95062518302547,97
1029,94.1662763486777,146
1030,95.34945136373167,86
1031,95.22507415501767,112
1032,95.352003102391,89
1033,95.61895800075106,88
1034,95.10641222326147,92
1035,94.32947791214971,112
1036,95.78076046318635,83
1037,94.26593700772167,133
1038,95.73291130568894,87
1039,93.85861640321339,119
1040,94.758405946067,116
1041,95.6763846116988,84
1042,94.41003959183107,125
1043,95.93820788291276,85
1044,94.07989526870762,135
1045,95.61611856532207,87
1046,95.47239962044053,88
1047,95.76484797476547,82
1048,93.12958367344211,154
1049,94.59121039887681,132
1050,95.25599948025636,115
1051,94.87857298611493,115
1052,94.99131591207866,99
1053,94.66242018331047,122
1054,94.73787962844378,111
1055,95.64501209765584,87
1056,95.61057039606528,84
1057,93.50122174181895,131
1058,94.9064190039886,116
1059,95.64311302389768,87
1060,94.34244520205895,126
1061,94.72332003839534,119
1062,95.95552797275565,84
1063,94.64334500655177,122
1064,95.25077808401224,125
1065,95.17842988960801,87
1066,94.91630581181995,114
1067,94.49094495345472,128
1068,95.33561462391964,85
1069,95.48613181215467,85
1070,95.74730252210237,84
1071,95.96780058209447,84
1072,95.10210232238107,95
1073,94.86745018756088,96
1074,94.42219357456533,128
1075,94.20645538365518,119
1076,94.71484984924936,90
1077,95.21925359734914,119
1078,95.38225761632043,87
1079,94.4234942618146,125
1080,95.64016182170455,89
1081,95.04346286306557,119
1082,95.50689097249665,88
1083,94.65860997964326,114
1084,94.10217140629274,131
1085,94.4405315200755,113
1086,95.5773585962167,83
1087,95.84051423977407,84
1088,94.29717411879503,121
1089,94.64536395321379,119
1090,94.18175240284904,124
1091,93.8636206962663,124
1092,94.82875917298027,113
1093,94.58725038011794,124
1094,94.41088098054371,116
1095,94.06804110607136,128
1096,94.69755529652014,109
1097,94.80990667174316,120
1098,94.3407690112395,124
1099,94.43219486972208,121
1100,95.56216701862468,85
1101,94.6589250805944,117
1102,95.51729704750133,82
1103,94.24720887392544,122
1104,95.2491131420285,89
1105,94.65892583800446,120
1106,95.64884051213053,82
1107,94.4981917538372,102
1108,95.26415218795867,96
1109,94.53406779569377,96
1110,95.11765186645371,90
1111,93.64499482169215,132
1112,94.95576551140556,122
1113,95.0051760618254,92
1114,95.92789307443374,88
1115,94.86627931683167,113
1116,95.52773820045817,85
1117,93.93956895090356,123
1118,94.3967493311499,123
1119,95.77304640803406,87
1120,94.68895969494388,99
1121,94.49239870690216,105
1122,94.98529861870871,110
1123,94.65589868755336,117
1124,94.72387335019937,113
1125,95.50822182904328,85
1126,94.8029924801656,115
1127,95.90112042195828,84
1128,95.23745298140695,98
1129,95.03052278902368,88
1130,94.6915715060617,106
1131,94.87279653251498,110
1132,94.97368596953072,93
1133,95.01590023743466,122
1134,95.45589872510229,89
1135,94.41753767840007,135
1136,95.476195977831,88
1137,95.16001368497989,99
1138,94.72364330149323,122
1139,94.325951603704,118
1140,94.97215833008875,114
1141,95.09841472416825,114
1142,94.58860854320608,124
1143,95.38410482814676,88
1144,95.0322927230031,120
