Scores,Steps
94.98046638,82
94.48505265,79
95.22922131,83
95.74120983,79
94.24432998,109
94.77383414,81
95.0803037,80
95.45962941,78
95.39558168,80
95.23811032,79
95.10525529,108
95.2394288,81
95.055477,82
94.80778788,104
94.9007008,109
95.57691357,80
95.6366681,81
95.25668548,79
95.10225211,82
95.82484086,78
95.09000913,79
95.46722169,79
95.24883,80
95.35795693,79
95.77284237,82
94.9762135,81
95.79789118,77
95.66973688,81
94.85922735,112
95.82915914,76
94.84684932,79
94.48143997,105
95.30825636,80
94.77217091,103
95.1827545,78
95.60801222,79
95.80038369,79
95.01823687,107
95.55839039,80
95.03989958,79
95.09504975,77
94.73676696,108
95.06404163,80
95.3441496,78
94.72513168,109
94.7593461,104
95.17969173,78
95.24316422,111
95.08500066,81
94.82433631,107
95.01635743,107
95.51569295,81
95.00553517,111
94.88543205,106
95.66245143,79
95.23804468,80
94.71591528,89
95.16125135,78
95.71475772,82
95.82654298,78
95.45418233,80
95.47492485,83
95.52891561,79
95.25042576,78
94.96738148,101
95.06007118,83
95.31335239,79
95.59888448,80
94.71589092,83
94.99541106,81
95.06149636,79
94.74799061,77
94.52796739,105
95.1860203,80
95.5893558,76
94.69941482,107
95.59132463,79
94.64087847,98
94.63672097,106
95.26660841,78
95.7481209,79
94.79589512,95
95.29691809,81
96.04032892,81
94.79009587,104
95.35379804,78
95.22244089,80
95.76256827,83
95.06081703,110
95.54570276,79
95.10280956,77
95.31379719,79
95.77701568,83
95.09149558,108
94.74463565,81
94.93579593,79
95.75832138,80
95.05475046,112
95.56884605,81
95.00521021,80
95.03534512,81
95.23044555,80
94.99678133,81
94.55856115,100
95.59088501,83
95.48983976,82
94.99975024,80
94.45325781,104
95.51158113,79
94.98215997,104
94.59734384,102
95.52000592,77
94.70308756,105
94.79007984,77
95.46320398,79
95.64683137,81
95.09267015,80
95.47036025,81
95.45114733,77
94.82037863,107
95.65396471,76
95.50532065,79
95.00631361,108
94.97454518,104
94.99325022,82
94.80256839,81
94.98476948,80
95.3346282,80
94.98988104,104
95.13767656,104
95.34900956,82
95.08988413,107
95.25447366,107
94.74544182,79
95.30427833,79
94.74876413,80
95.05917846,109
95.33064538,77
95.01556212,110
94.97230169,103
94.9620499,112
94.95238294,107
94.67239817,101
95.35947364,81
94.87507948,110
94.90363358,81
95.19947371,76
95.78217692,80
94.8612927,83
94.87687239,84
95.26869163,79
95.27159964,81
94.73228839,103
95.54323039,79
95.75787889,79
95.52740857,77
95.5757034,78
95.51076778,78
95.20317889,80
95.07004555,111
95.28114874,78
95.03537124,81
94.91716219,84
95.65677046,78
94.80378538,112
94.90547111,77
94.65766533,116
95.37915812,77
95.01845087,76
94.97577958,82
94.7638378,80
95.4956547,80
95.55618373,78
94.77768707,106
94.94753804,83
94.62016638,77
94.95508624,107
95.07277303,105
95.41743801,76
95.29708224,82
95.58548814,76
95.637773,76
95.86981417,76
94.73250799,104
95.1458649,76
95.86862675,78
95.19655076,81
94.84826778,77
95.02998733,111
95.38713938,77
94.81779907,78
94.90842336,103
94.73145647,102
94.47555714,103
94.81886703,107
95.12354787,81
95.132412,107
95.28025572,82
94.74439024,83
95.33176775,77
95.13627604,105
94.9706611,79
95.23629814,84
95.74261298,79
95.08855667,105
95.80107561,75
95.64288668,77
94.86448186,78
95.78097012,79
95.28847822,79
94.80298181,100
95.2369511,78
94.60815263,88
94.76971049,112
95.95587059,76
95.22210943,81
94.95221848,81
94.72951381,104
95.33817312,80
95.57086766,77
95.29171034,80
95.17939397,84
95.59976488,80
95.88091032,80
95.18660636,107
94.37236187,84
94.63044695,79
94.70024273,110
95.55444511,81
94.88235067,106
95.0193065,108
94.93145612,106
95.1075571,82
95.60419248,81
95.73754202,80
94.89359014,109
95.31753791,78
94.90947175,82
94.56036238,102
95.37378374,79
94.63336405,106
95.71184662,78
94.67252181,103
95.33165867,78
95.71723975,78
94.90924146,77
95.03231218,79
95.57400843,79
95.77110131,77
94.50307442,118
94.62196482,107
95.04994392,80
95.06935164,79
95.35041098,81
94.66829662,100
94.75525144,106
95.3170772,78
94.71791031,99
95.75472984,82
95.58221878,79
95.84459171,77
95.05252002,81
94.64358673,113
94.98559268,83
95.00701173,108
94.2645154,109
95.01328461,77
95.61213259,79
95.01836294,77
95.72064639,81
94.75957397,107
95.05232328,107
94.76313299,108
95.44431017,81
95.10341235,84
95.58523923,81
95.58599447,78
95.14397585,79
94.66265376,107
95.81973041,82
94.96473778,107
95.00835658,82
94.67140469,111
95.02588605,105
94.97537539,107
95.4455749,78
94.79489612,111
95.25063107,108
95.55976176,79
95.91428047,84
95.27600574,80
95.58536027,79
95.48373638,77
94.56631123,81
95.91988457,78
95.0345089,111
95.18293875,80
95.19482388,81
95.53401865,81
95.44597519,79
95.40814671,81
94.96725578,80
95.45494536,109
95.10771418,77
94.99778496,79
95.90986395,81
95.83648552,80
95.17088628,107
95.70196984,80
95.14023471,80
95.38421165,106
95.64369562,78
95.85873521,79
95.43856866,80
94.97069608,108
95.69892741,82
94.94103716,82
95.1230737,81
95.40464969,79
94.78195461,107
95.45183057,80
94.80040899,108
95.42187664,82
94.98868306,107
95.4723277,78
95.37083276,106
94.94058381,78
95.26378333,82
95.39283937,79
95.65617629,79
94.59139812,104
95.50517456,79
95.67567414,82
95.1140839,76
95.21197134,79
95.581278,76
95.56327393,81
94.97327498,81
94.70394856,91
95.85688688,80
95.12118897,79
95.12387764,80
95.32340483,82
94.82020681,78
94.85762266,110
94.61988638,96
95.54080758,77
95.43998232,78
94.60250113,98
94.93500207,100
95.01013731,77
95.77306944,79
95.55377945,77
94.88083324,81
95.77710039,80
94.49323981,103
95.64332141,82
95.90106305,79
95.62641769,82
94.76435149,102
94.58266782,98
95.11153298,104
95.56195979,80
95.36743271,107
95.40691403,81
95.51084641,79
95.49770228,80
95.84044989,80
95.02651122,84
94.95845075,105
95.38086726,78
94.71203552,110
94.99451678,107
95.2650804,81
94.93280338,107
94.93080827,104
95.47434385,80
95.41961573,77
94.7247405,100
94.31834866,113
95.08802137,82
95.4287034,78
95.6511823,80
95.18035841,78
94.90339476,82
95.04473147,76
95.35107439,81
95.43225646,83
94.80322108,108
94.92972878,82
94.68967033,84
94.98614032,101
95.18152034,77
95.17005631,82
95.33427011,81
94.68259193,78
95.40210895,77
94.90482011,105
94.98123724,105
94.75720636,102
95.06001322,83
95.79727975,79
95.29324718,80
95.35934191,81
94.97899539,109
95.97140063,79
95.43018607,76
94.86890397,112
95.67753771,80
95.04058704,107
95.01523921,105
94.58662138,84
95.81007076,80
95.03918327,104
95.13831112,106
95.08304484,110
95.60849649,81
95.6740844,82
94.92558624,106
94.92996784,104
95.78553536,78
95.59474894,79
95.42492945,78
95.12372234,82
95.48483246,80
95.82134675,76
95.3849559,80
95.23667218,84
95.51419564,75
95.18422506,80
95.01669949,103
95.47307509,83
94.50590173,102
95.35307505,77
95.26437386,109
95.61430118,81
94.60469697,109
94.98796527,109
95.33011373,83
94.91319103,80
95.7692421,79
95.43647885,80
95.45814549,86
95.85159058,80
95.4021374,81
95.5505454,81
95.9462188,81
95.32977397,80
95.22358568,79
95.13666043,80
95.00740545,107
94.53937688,98
95.28081906,80
95.71881587,78
95.02058788,76
95.23935737,81
95.00745542,82
95.04127664,80
95.36167586,78
95.42312297,81
95.52580279,83
94.66775507,111
95.1997743,83
95.11225518,79
95.96429761,80
95.1826996,80
95.36906116,81
95.42357845,82
95.09380898,104
95.12753448,77
95.42401249,80
95.03619898,106
95.40137456,77
94.99979595,83
95.46037575,80
95.08576924,79
95.53298139,80
95.99686193,82
94.78647745,103
94.7434012,107
95.83497789,80
95.82438324,80
94.78687587,102
95.04666292,109
95.82791784,79
94.86486508,78
95.17267261,83
95.30008612,80
94.96257251,81
95.39191318,81
95.20373975,84
95.35534588,106
95.67961966,82
94.82084589,103
95.82819385,80
94.94730079,103
95.00909382,104
95.20346901,77
94.83857864,105
95.14351167,82
95.18015096,80
95.10710876,110
94.9404916,80
95.50088807,82
95.15454707,111
95.30053772,79
94.93669129,79
94.39284127,99
95.34532154,81
95.21483716,81
94.60846209,83
95.17107075,106
95.6801379,78
95.08850397,107
95.69741435,80
95.65130944,79
95.25256477,77
95.37970034,81
94.96364224,78
95.19462632,78
95.09760698,81
95.29443218,79
95.5738307,78
95.22480158,105
95.61965974,81
94.84108403,81
95.3497466,83
95.82958938,81
95.20688694,111
94.98169539,79
95.35652719,82
94.90191958,80
95.70701661,78
95.36475283,82
95.03769887,84
95.35794008,81
95.45581345,79
94.51728669,109
95.26120731,76
94.80994998,82
94.96657466,76
95.44511625,78
95.56242668,79
95.53423831,80
95.13648046,80
95.85176112,79
94.73984705,92
94.54310988,99
95.70959733,79
95.15001427,110
95.11040934,77
95.21857911,78
95.90865038,80
95.70219008,78
95.61131485,80
95.70264344,111
95.13785219,77
94.76558218,105
95.56039553,79
95.36552224,80
95.60158568,80
95.26951126,80
94.79571735,108
95.74796049,80
94.73589193,109
95.13390337,82
94.90243295,103
95.08020557,109
94.82684485,103
94.81005741,81
95.46555893,79
95.01974283,76
95.70670862,81
95.52235839,79
95.12738081,81
94.59177271,109
95.23955271,80
95.31579336,106
95.58974556,80
95.54960177,84
95.22785299,79
94.88599343,113
94.99185596,107
95.22907113,105
95.16405495,81
95.34751965,81
95.52436991,79
95.55775033,82
95.30577506,83
95.65044758,83
94.98611325,102
94.71569671,81
95.09333702,79
95.22574017,77
95.64507441,81
95.53242707,79
95.203332,77
94.73881643,109
95.20244039,110
94.61007264,100
95.59437286,77
95.41172013,79
95.13860239,80
95.39117111,78
94.75080861,113
94.67742009,100
95.15010945,84
95.18787549,82
95.53656762,79
95.72369124,82
95.27879276,78
95.55444506,80
95.59605588,77
95.50529831,79
95.26240929,79
95.38629827,79
94.56752447,109
94.85442065,109
95.09958748,110
95.75870534,81
94.44558128,113
94.7619297,108
94.97350071,81
95.03147486,77
94.87867236,105
94.74032063,106
95.6803398,78
95.83150978,81
94.77257121,79
95.23762487,81
95.17264457,104
95.79129758,78
95.34182401,80
94.8420158,80
94.89722263,104
94.97757474,76
95.53014174,77
94.9547848,80
94.85241824,109
95.56620208,80
94.82160313,102
95.39568688,79
95.38188911,77
95.4320307,79
95.94900343,78
94.84532657,104
95.32730594,84
95.47455905,81
95.13408428,79
94.91790139,78
94.9797581,80
94.86605175,83
95.13747465,80
94.8186701,107
94.77981897,109
95.47230047,79
95.4447863,79
95.60936601,79
95.51784956,81
94.86163838,81
95.68945643,78
94.62920261,91
95.6723712,79
95.09478664,79
94.91363214,80
94.60453369,99
95.54031975,76
94.88495573,104
95.16365272,78
95.12924303,78
94.94901221,78
94.908871,112
94.73829873,104
95.37433682,79
94.86611764,81
94.68705992,86
95.7285212,78
95.00296625,80
95.01776263,105
95.46198232,80
94.95959942,79
95.52946708,81
94.98248778,77
95.5534988,77
94.90578437,77
95.41467712,112
95.64074137,78
94.88616729,102
95.38241557,84
95.82761952,77
94.92782373,104
94.76884534,109
95.26368558,80
95.54135415,80
94.54503194,105
95.15516103,82
94.84543809,108
95.44882708,79
95.64322404,78
95.29530079,85
94.81596568,105
95.27557548,79
95.17366438,80
94.96624989,106
95.0165864,78
94.84168415,106
95.42524896,80
95.4679245,79
94.78767305,80
94.28672572,94
95.53709552,81
94.95312973,108
95.82196412,79
95.41724215,77
94.9458581,84
95.52339875,79
95.80801658,82
95.95197474,79
95.22921153,78
95.07888313,106
94.88398401,82
95.06576554,80
94.73326983,99
94.69558565,104
95.53240381,76
95.11098879,77
94.57222968,104
95.89907821,78
94.90042546,78
95.7608187,78
95.07556234,81
95.33319632,83
95.36400914,80
95.20738917,83
95.28154417,82
94.72742388,83
95.23944454,85
95.28592741,79
95.82817504,85
94.86949445,110
95.51365668,77
94.91658627,111
95.14689221,107
94.88196906,107
94.96599905,107
94.95269525,84
95.85909799,82
95.93719362,80
94.9526918,106
95.37337418,81
95.5851194,79
95.54317088,79
94.78496318,80
94.77553491,80
94.86205509,80
95.1546291,108
95.55075328,81
94.7380407,109
95.68632607,81
94.55293997,86
95.49998934,78
94.9476077,80
94.97690613,80
95.8655022,81
94.78650988,81
95.41448813,81
95.23827111,80
94.76165465,82
95.57593164,79
95.26409789,79
95.07605397,78
95.41485157,80
94.67737029,102
94.6924097,109
95.6697134,88
94.77888716,107
95.54297202,80
95.38530004,85
95.7616653,79
94.53699811,107
95.00303034,98
95.35810455,78
95.07919949,79
94.74051166,81
95.51241476,80
95.34840639,80
95.24721202,112
95.74510857,80
95.74646604,83
95.09874874,77
95.56409867,80
94.69625378,84
95.4002591,80
95.74965197,78
95.74680839,82
94.706165,77
95.32860763,77
95.34449983,83
95.48865096,81
95.7767993,82
95.06456156,106
95.09032462,105
94.99399157,107
95.66853766,77
95.49472719,79
95.48719231,77
95.62232904,78
95.19180625,80
94.4887628,102
94.88779747,110
95.64251779,83
95.29957928,77
95.84527254,79
95.00658191,82
95.26867406,83
94.83443777,85
95.00164734,79
94.89035761,111
95.12344526,79
95.72494278,81
94.82670951,107
95.79748844,78
95.37440129,77
94.69939551,85
95.12950611,79
95.32690798,79
95.0190265,80
95.14737434,80
95.67586777,81
95.81414182,80
95.052677,107
94.94561807,106
95.70433023,83
95.80062996,82
94.55475505,105
95.15284627,83
95.40912931,78
94.56540182,111
94.92232208,78
95.48485937,77
95.57732306,80
95.23089666,79
95.68841435,80
94.92304315,111
95.00994797,80
94.94717606,102
95.13542997,81
95.30437394,79
94.32253444,105
95.04929258,108
95.52280528,79
95.08695509,80
95.57623573,81
94.83733416,103
95.15339878,81
95.16497617,81
95.44036468,81
94.87014612,105
94.94769229,81
95.11433852,83
95.67471412,79
94.91214555,82
95.03310999,78
95.01276798,81
95.24851046,75
95.57564429,85
94.83796244,81
94.90598371,108
94.84351996,79
95.87826561,80
95.47465945,79
95.28470707,107
95.16590131,82
94.90171531,78
95.03999222,106
95.1529044,79
95.67288319,81
95.48138892,80
95.74712953,79
95.3784601,81
94.50733559,107
95.54419294,82
95.47465172,79
94.88634103,77
95.0658308,79
94.81218493,80
95.03350508,80
95.01173655,77
95.47673969,82
95.34940602,82
95.0622535,79
95.89069099,80
94.85178952,78
95.04710075,114
94.60446857,110
95.74353393,81
95.57676405,78
95.43628978,81
95.95228714,78
95.14708363,83
95.15719827,105
95.2881613,112
95.24897116,77
94.8145072,79
95.70004809,79
95.19317265,77
94.93097521,83
94.92895836,80
95.71041918,79
95.63370311,83
94.74391081,105
95.09345571,77
94.54409187,110
95.0383209,107
94.39988463,114
95.76496326,77
95.65239636,75
95.46155982,80
95.16343314,78
95.51293819,79
94.30387133,94
94.70919313,110
94.78290437,80
95.25427137,110
94.71582783,109
95.36149938,83
95.14462125,83
95.80236706,79
95.01836989,76
95.51091768,80
95.5281639,83
95.06852204,82
95.8020421,80
95.65172291,79
95.88926077,78
95.16844127,77
95.18856496,81
94.58748763,104
95.15473749,79
94.74343362,101
95.09958901,81
95.75262054,83
95.44821251,78
95.42116254,82
94.36636294,110
94.62857569,81
95.41011332,81
95.80695367,79
95.74113087,81
95.02913069,77
95.55122131,82
94.68082051,112
94.90163426,80
95.19241074,74
95.50525639,82
95.61021171,79
94.83345471,101
95.4949863,78
95.50944845,76
95.55690309,80
95.147188,83
95.33463024,81
95.71165251,77
95.56165161,79
95.28118538,79
95.06408742,82
95.39236996,79
94.89869285,84
94.72206796,103
95.26887947,79
94.64557668,100
95.68498413,80
95.94363562,79
95.04425912,110
95.07610327,79
95.10558421,82
95.08459922,106
94.82908058,80
94.61292595,112
95.09205453,107
95.29147365,78
94.79187695,107
95.52912958,81
95.4646651,79
95.63813723,78
95.40128882,80
95.79597914,81
95.42688202,82
95.25487757,79
95.93644969,78
95.81252988,78
95.29421481,81
95.27634547,79
95.13227775,105
95.49756766,79
94.91158627,101
94.7511896,104
94.67669757,110
95.79639524,80
95.48817013,81
95.32301335,80
94.90801978,103
94.64624038,88
95.40449245,81
95.45549115,79
94.61318964,94
95.80808508,77
94.81479757,81
94.71328956,100
95.02348216,78
95.21530065,81
95.48872911,76
95.82331776,82
95.06233007,113
95.00917603,105
94.77818587,84
95.9211622,80
95.27080229,82
94.75876073,112
95.14479984,78
95.15199812,81
95.18517896,84
95.83596949,82
95.08732682,105
95.48209577,80
94.4661893,108
95.74531543,81
95.72967074,79
94.75567845,110
95.14500893,77
95.40536911,78
95.42907528,79
94.93554613,105
94.73561171,108
94.98503331,104
94.96153302,107
94.7073206,107
94.68966692,110
95.2161742,80
94.67322299,79
95.70734973,79
95.29963743,80
95.25300059,77
94.60415048,80
94.7532187,107
94.71755457,105
95.26873305,84
95.93249632,79
94.8788018,82
95.11561867,107
95.60776421,80
95.6132594,77
95.06942874,79
95.11638486,79
95.51360368,82
94.9311532,78
94.50936406,103
95.86352547,83
95.48981027,81
95.178939,108
94.84415657,110
95.50177302,79
95.58428585,81
95.33425261,78
95.65596151,80
94.68477428,105
94.80587898,101
95.23753753,77
95.05388184,78
95.41876901,82
95.73770802,79
94.73648539,100
95.12626852,109
95.36139428,80
95.06911588,76
95.47478612,78
95.79923915,85
94.96114172,107
95.51695478,82
95.41544101,80
95.43808519,76
94.76206866,84
95.30806759,110
94.96794141,80
94.94744963,105
94.77181991,79
95.83919647,76
94.79851366,109
94.86583518,109
95.22232767,80
95.22050303,82
95.18397979,81
95.39564717,79
94.73191632,105
96.07422019,79
95.44007506,80
95.17734945,79
95.70633152,82
95.37115365,83
95.58867412,81
94.96709759,81
94.87102718,81
95.03662901,103
95.53221881,79
95.1829078,108
94.77311145,107
94.81306717,80
94.70665832,83
95.69342575,82
95.38523219,79
95.62983011,79
95.30446198,79
95.09189934,110
95.2801369,78
95.06886223,105
95.62178537,80
95.68223803,76
95.61834713,79
94.99911617,109
95.13406342,110
94.48351917,105
95.40270175,78
95.01503361,80
94.8016639,78
95.30537766,112
95.50184505,82
95.16037019,79
95.41894366,81
95.45198748,83
94.77941196,103
94.57771583,83
94.82366557,104
95.28280104,82
95.49273506,84
94.93781233,102
95.56554047,83
94.84684279,84
95.42885625,79
95.56383196,81
94.90759264,80
95.14865768,79
95.24275228,79
95.71782309,76
95.75099562,79
94.86144219,84
94.99138816,103
95.13848783,80
94.89559795,83
94.76477264,101
95.06911983,101
95.23845317,81
95.32241346,84
95.26544646,81
95.49512901,86
94.83134992,79
95.56876044,80
94.55369766,79
95.25087877,107
95.30324054,80
94.81180498,83
95.46631807,79
95.69514424,81
95.3970918,82
95.72441441,82
95.07746259,77
95.03251012,80
95.21064075,84
94.5502249,112
95.0976313,79
95.52001732,81
95.08879953,82
95.16007137,83
95.33200881,78
94.97790203,79
95.65449545,80
94.82299196,82
95.44180862,82
94.50055716,100
95.08993845,102
95.44829489,78
95.3091639,80
94.9832024,79
95.40978285,79
94.95229572,113
95.0168547,82
95.14756194,81
95.57682099,79
95.1249096,109
94.80632182,108
95.4269308,81
95.60531863,81
95.34310414,80
95.05105429,81
95.72317954,78
94.77684739,107
95.42887735,81
95.71478351,84
94.98031943,105
95.23025123,106
94.86339281,105
95.56979547,81
95.69106425,80
95.82317703,81
95.64246182,78
95.25606986,81
95.74668995,80
95.02313641,76
95.00578808,85
95.52011461,79
94.77135412,81
95.33409794,80
95.17122936,78
95.23451178,76
95.33594541,109
94.60924393,111
94.95337728,80
95.17281686,110
95.30069126,80
94.6634342,81
94.87734437,106
94.71064075,82
95.57038123,78
95.17632794,80
95.49033367,79
94.99683341,106
95.81513805,78
95.47394565,81
94.93955368,81
95.40665231,80
94.85584173,102
95.65475407,80
95.27644002,82
94.59761683,106
95.70382855,80
95.64371767,78
95.10062807,103
94.8842154,81
95.74745475,78
94.8441682,105
95.03812012,102
94.87732436,103
95.84547638,79
95.35827198,78
94.86947132,106
94.93770535,80
94.88554964,80
94.94952721,106
95.35394317,79
95.4467734,80
95.43443771,82
95.08710829,79
95.05895776,109
95.46305381,106
94.78534632,85
95.43386004,80
94.89785639,80
95.89549748,80
94.69266888,111
94.80528114,106
95.06757134,109
94.81535883,110
94.562548,113
95.55853902,83
94.89776536,106
94.93062619,108
95.78539123,80
95.44476853,80
95.2460656,80
95.6640904,83
95.75562638,79
95.60580942,82
95.920231,79
94.80698877,107
94.89012876,103
94.95184828,108
95.46872693,78
95.23818752,77
95.05170571,80
95.70978402,79
94.94762387,81
94.94078167,79
95.05274419,80
94.65149038,111
95.14468352,109
94.65147984,80
95.08140714,79
95.09230337,108
95.23679279,77
95.01572547,78
95.20478206,80
94.77971659,106
94.88733368,106
94.9350892,103
95.01393861,79
95.5023209,81
95.20561117,79
95.74892513,81
95.00760796,109
94.83686646,106
94.85675062,104
94.54395565,91
94.91029163,82
95.22176603,83
94.55496569,86
95.43343695,82
95.06650713,77
94.71936032,105
95.68784996,85
94.98006628,105
94.80384676,102
95.42637031,80
95.34376176,82
94.80322777,105
95.61262752,83
95.11793349,110
95.28207902,78
95.14635105,80
94.88790672,108
95.24874277,82
94.5193078,112
95.8011862,76
95.09931268,110
95.52181123,81
94.98063739,104
95.61095335,80
95.75591745,79
95.09526664,84
95.23115585,77
95.03557511,77
94.67324449,78
95.26995776,81
94.9739433,81
95.3565859,79
95.00023306,107
94.90102725,105
95.37288798,81
95.24390569,107
95.24286032,80
95.42856605,81
94.74170253,108
95.48148613,80
95.06521827,80
95.42944168,79
94.27224566,117
95.210919,80
95.87676632,80
95.41163556,83
95.07635096,110
95.60298916,85
94.85220389,83
95.65304913,82
94.87131641,83
95.12469187,79
95.33228404,83
94.87314532,80
95.59366124,79
94.78477867,112
95.1690164,78
95.11196177,107
95.18286527,81
95.44792804,77
94.77578559,82
95.48596956,83
95.2414621,105
95.09207152,101
95.26753675,76
95.91389349,80
94.98394534,81
94.99492696,81
95.27429574,78
94.89096123,108
95.37607983,79
95.41712601,81
95.78883685,78
94.72241438,111
94.80031733,79
95.31119709,83
94.91490746,80
95.34616496,81
94.840019,107
95.79944126,77
95.17797672,81
95.02978071,102
94.70812146,108
95.77840706,81
94.80442663,80
95.35235819,85
95.09949937,113
95.709907,82
94.99610048,81
95.69828161,82
94.84997163,80
95.61355156,80
94.76286356,83
95.03752304,83
95.21469507,75
95.15725058,78
95.62738617,82
94.92063219,81
95.45455328,82
94.92926679,81
95.57828561,83
95.53044314,76
95.62731373,78
95.55525384,79
95.106676,81
94.72345657,96
94.95080321,83
95.18615642,79
95.55144691,77
94.92848577,80
95.00930365,105
94.82958762,100
95.37471956,77
95.81825804,79
95.42228249,83
94.9824166,110
95.056109,78
95.36803113,82
95.69340383,79
95.22005922,105
95.28418961,80
95.24248713,81
95.61427875,80
94.74970417,103
96.02879348,81
95.67264059,81
95.0294806,78
94.59082981,103
95.8131018,79
95.0032551,107
94.75766665,84
95.10138091,106
95.51598457,82
94.90521338,85
95.39034727,80
95.10422055,80
95.53308785,76
94.841573,109
94.97724794,77
94.96671753,109
94.74319904,80
95.29516703,77
94.888094,83
95.35546912,83
95.41169776,79
95.18020729,112
95.33481963,80
95.49108529,80
94.74030617,80
95.39757874,81
95.58651412,81
95.73831179,78
95.74280351,80
94.99391497,109
95.70614065,77
95.08968069,80
95.82531849,79
95.12955981,79
95.50016656,83
94.7132508,106
95.59671765,80
94.91066965,81
94.6349364,82
95.23271954,78
95.3247904,82
95.31504716,106
94.97080485,78
95.32926227,81
95.13362748,79
95.22140452,104
94.99603308,78
94.93508947,80
94.79039949,105
95.37462529,79
95.32142826,81
94.74041808,108
95.61052507,81
94.76149134,105
94.6519199,106
95.29878765,83
95.96204498,81
95.4046901,79
94.80365409,107
95.71871156,80
95.34012055,81
96.02369845,81
95.2200609,83
94.78588789,78
95.39763087,80
95.5476444,81
95.17907825,82
95.06747729,79
94.88899439,108
95.71866837,80
95.51730476,80
95.38621181,81
95.57005921,81
95.51897672,80
95.69240637,83
94.8324047,82
94.90985224,83
95.36435654,111
95.03633641,78
95.52540117,80
94.88524188,78
95.23669906,80
94.83079582,80
94.6521382,108
95.48383251,83
95.20827891,108
94.5680275,95
95.42726333,77
95.57427822,81
95.1963257,80
95.09171167,108
95.02788048,79
95.50663403,81
94.84799863,106
95.61373127,79
94.90639753,104
95.19740545,79
95.33021457,79
95.86311585,82
95.12705433,107
94.87593753,116
94.76922023,83
95.73814377,79
95.42365198,77
94.5967921,100
94.70764407,77
95.22359595,81
94.76377384,105
95.81922311,78
95.76632687,79
95.60769393,80
95.3302766,80
95.93645883,76
95.35301943,80
94.67958589,79
94.70046529,80
94.78930506,104
95.3575309,110
95.29685547,77
95.00267961,81
95.24409795,109
94.61502691,80
95.07181553,84
95.20627439,84
95.66315084,79
95.46553767,82
94.89284331,81
94.93651511,98
94.66842881,79
95.4949022,79
95.14746114,113
95.5523736,78
95.35730963,107
95.03557818,80
95.18738609,108
95.18354228,79
94.9112691,106
95.62993687,78
95.0945871,83
95.68233422,80
95.23811079,107
95.70553706,76
96.05962552,77
95.894907,79
95.61075771,76
95.0732969,77
95.43127284,77
95.87125444,83
95.67268914,77
95.53688835,81
94.9649782,103
95.24327532,81
95.14422125,83
94.83644282,88
95.43192172,78
95.32694277,78
94.99942986,106
95.03272421,81
95.3174127,77
94.79919205,80
95.26204399,79
95.71874306,81
95.07856324,81
95.02457589,79
95.07452447,113
95.1566077,104
95.67805069,79
96.02979049,78
95.11893856,78
95.63049341,81
95.16202534,109
94.9990628,79
95.9286408,81
95.86612695,79
95.0030805,105
94.96174432,80
94.63602035,87
94.94625472,110
95.49691917,86
94.71803749,81
95.07056615,84
94.79242124,99
95.52196717,78
95.51870556,81
95.7208288,81
95.66147319,78
95.59660569,79
95.65458758,76
94.79081759,106
95.99852288,81
95.25107306,80
95.37004241,78
95.49039209,79
94.59948211,82
95.60371694,78
94.50940527,103
95.5639196,82
94.11162951,109
95.2152912,83
95.30553868,79
95.30409598,80
95.12921265,81
94.88772984,100
94.84869898,102
94.93233386,111
95.0236448,77
95.28518016,79
95.0022181,101
95.63711512,83
95.14735205,107
95.91957191,80
95.34218168,83
95.33036768,78
95.06740138,106
95.76403281,80
95.24703554,79
94.73739695,101
95.43296036,77
95.16613685,78
95.47778127,79
95.65067789,80
95.5839968,80
94.95399489,78
95.2145748,104
95.09498427,107
95.06680357,77
95.21954107,79
95.95757238,83
94.64981908,106
95.68651271,81
94.7774998,105
95.07336862,104
95.34146295,82
95.48161644,109
95.2697805,81
95.00993793,110
95.10282508,108
95.08041522,81
94.40163868,105
95.20394579,81
95.30457418,78
94.83311,102
95.04875842,104
95.44879271,81
95.39562635,79
95.40309702,81
95.85652095,78
95.75226266,79
94.59929933,105
94.92658234,79
94.94442521,78
95.07405352,80
95.56237873,80
94.75512202,108
95.30970788,80
95.71409601,77
95.27844441,77
95.63563801,78
95.61433098,79
95.62215539,81
94.7399334,79
95.84284723,77
95.71214036,77
95.26196879,108
95.01518873,106
94.69227156,81
94.8752916,104
95.16036312,77
95.60615688,80
94.91114888,80
95.66394542,78
95.57413086,81
95.07986479,84
94.56289737,105
94.81988892,105
95.4568671,82
94.91665674,111
95.15127437,77
95.31199856,76
95.50086039,82
95.456588,81
94.85162526,104
94.62313619,87
95.15319816,110
95.39987929,79
95.53578776,81
94.97060594,110
95.31266777,80
94.94513768,106
95.01867871,78
95.08805473,79
95.22738316,112
95.13649626,104
95.14147838,108
95.18172229,81
95.172525,111
95.08362739,78
95.61871494,81
94.60551444,81
94.70247175,109
95.13631691,80
95.08446797,102
95.02243405,82
95.44338231,79
94.81613159,81
95.07180247,79
95.37108511,80
95.44804597,80
95.81693035,79
94.95225763,105
95.71239984,79
94.69977377,98
95.56630233,79
94.92565634,105
94.99856118,105
95.15205046,78
94.96471189,80
95.34655734,83
95.37200936,77
95.98329894,78
95.08127478,110
95.20457819,81
95.16960499,78
95.61322821,78
95.13038281,101
95.43560355,80
95.74238422,81
