Scores,Steps
12.14013414,4
12.31280984,4
12.56681381,4
12.68909739,4
12.79924577,4
12.49728232,4
12.78783006,4
12.85713392,4
12.30830737,4
12.40890813,4
12.5943996,4
12.79748437,4
12.89875694,4
12.12839037,4
11.88791025,4
12.17972086,4
11.96005946,4
11.51300385,4
12.29254837,4
12.85749826,4
12.13262771,4
12.85422586,4
12.45737129,4
12.81833116,4
12.24115131,4
12.92033157,4
12.80213359,4
11.22610506,4
12.50778872,4
12.14754383,4
12.53394189,4
11.91170824,4
12.25038488,4
12.95288634,4
11.78497119,4
12.89581978,4
12.59396285,4
12.71413729,4
12.3899997,4
11.69574337,4
12.51869985,4
12.64499394,4
11.86851323,4
12.04767654,4
12.86060778,4
11.67309469,4
11.43401413,4
10.8403503,4
12.8743242,4
12.41982753,4
12.54947683,4
12.55400665,4
11.89622743,4
12.16909375,4
12.19344156,4
12.25190565,4
11.96596408,4
11.80646953,4
12.45451837,4
12.20941195,4
12.33532449,4
12.94855493,4
12.82967122,4
12.23408436,4
11.96717044,4
11.61991427,4
12.67912978,4
12.43979071,4
12.85808299,4
12.65494367,4
12.19323099,4
12.13554416,4
12.13032519,4
11.79577383,4
12.87260681,4
11.83642358,4
12.22261208,4
12.63218052,4
12.3260855,4
12.24755736,4
12.97559928,4
11.73712842,4
12.02553081,4
12.63457827,4
12.63974142,4
12.66275089,4
13.07222552,4
11.70174234,4
12.77014237,4
12.30387643,4
12.79038207,4
12.46051561,4
